Academic Year,LEA Number,LEA Name,School Number,School Name,School Type,Ada504 Pct,Ada504 Cnt,FARMS Pct,FARMS Cnt,English Learner Pct,English Learner Cnt,Migrant Pct,Migrant Cnt,Students with Disabilities Pct,Students with Disabilities Cnt,Title1 Pct,Title1 Cnt,Homeless Pct,Homeless Cnt,Foster Care Pct,Foster Care Cnt,Military Connected Pct,Military Connected Cnt,Economically Disadvantaged Pct,Economically Disadvantaged Cnt,Gifted Talented Pct,Gifted Talented Cnt,Total Student Cnt,Create Date
2022,02,Anne Arundel,4132,Deale Elementary,Elementary,5.9,11,17.0,32,*,*,*,*,*,*,*,*,*,*,*,*,8.0,15,14.4,27,*,*,188,20220924
2022,02,Anne Arundel,4142,Eastport Elementary,Elementary,*,*,78.3,213,41.9,114,*,*,12.1,33,>= 95.0,*,*,*,*,*,*,*,40.4,110,*,*,272,20220924
2022,02,Anne Arundel,4152,Edgewater Elementary,Elementary,<= 5.0,*,31.4,184,15.5,91,*,*,6.8,40,*,*,*,*,*,*,<= 5.0,*,11.9,70,<= 5.0,*,586,20220924
2022,02,Anne Arundel,4162,Georgetown East Elementary,Elementary,*,*,79.0,233,23.1,68,*,*,19.0,56,>= 95.0,*,*,*,*,*,*,*,49.5,146,*,*,295,20220924
2022,02,Anne Arundel,4182,Germantown Elementary,Elementary,*,*,73.8,377,39.9,204,*,*,7.0,36,>= 95.0,*,<= 5.0,*,*,*,<= 5.0,*,28.2,144,*,*,511,20220924
2022,02,Anne Arundel,4192,Hillsmere Elementary,Elementary,*,*,29.4,116,6.6,26,*,*,9.9,39,*,*,*,*,*,*,6.9,27,20.8,82,6.6,26,394,20220924
2022,02,Anne Arundel,4202,Lothian Elementary,Elementary,<= 5.0,*,50.4,236,22.9,107,*,*,13.7,64,>= 95.0,*,*,*,*,*,<= 5.0,*,21.8,102,<= 5.0,*,468,20220924
2022,02,Anne Arundel,4212,Mayo Elementary,Elementary,<= 5.0,*,9.8,33,<= 5.0,*,*,*,7.7,26,*,*,*,*,*,*,6.0,20,6.5,22,10.1,34,336,20220924
2022,02,Anne Arundel,4222,Walter S. Mills - Parole Elementary,Elementary,<= 5.0,*,89.9,518,40.8,235,*,*,10.6,61,>= 95.0,*,<= 5.0,*,*,*,*,*,45.3,261,*,*,576,20220924
2022,02,Anne Arundel,4232,Rolling Knolls Elementary,Elementary,*,*,38.3,145,23.7,90,*,*,15.3,58,*,*,*,*,*,*,6.1,23,18.5,70,<= 5.0,*,379,20220924
2022,02,Anne Arundel,4242,Shady Side Elementary,Elementary,<= 5.0,*,18.5,76,*,*,*,*,10.5,43,*,*,*,*,*,*,7.8,32,11.7,48,<= 5.0,*,411,20220924
2022,02,Anne Arundel,4252,Traceys Elementary,Elementary,*,*,49.1,209,22.3,95,*,*,7.3,31,10.1,43,*,*,*,*,<= 5.0,*,24.4,104,<= 5.0,*,426,20220924
2022,02,Anne Arundel,4262,Tyler Heights Elementary,Elementary,*,*,92.4,387,72.6,304,*,*,6.7,28,>= 95.0,*,*,*,*,*,*,*,18.4,77,*,*,419,20220924
2022,02,Anne Arundel,4272,West Annapolis Elementary,Elementary,<= 5.0,*,18.0,42,8.6,20,*,*,8.6,20,*,*,*,*,*,*,29.2,68,7.3,17,6.9,16,233,20220924
2022,02,Anne Arundel,4283,Central Middle,Middle,10.9,140,16.0,205,<= 5.0,*,*,*,7.1,91,*,*,*,*,*,*,7.2,93,5.3,68,19.9,255,1283,20220924
2022,02,Anne Arundel,4293,South River High,High,10.9,193,14.5,256,<= 5.0,*,*,*,6.6,116,*,*,*,*,*,*,6.2,109,<= 5.0,*,6.9,122,1767,20220924
2022,02,Anne Arundel,4304,Central Special School,Elementary,*,*,31.9,30,*,*,*,*,85.1,80,*,*,*,*,*,*,*,*,20.2,19,*,*,94,20220924
2022,02,Anne Arundel,4304,Central Special School,Middle,*,*,*,*,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,20220924
2022,02,Anne Arundel,4304,Central Special School,High,*,*,*,*,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,20220924
2022,02,Anne Arundel,4304,Central Special School,All,*,*,31.2,44,*,*,*,*,90.1,127,*,*,*,*,*,*,8.5,12,19.9,28,*,*,141,20220924
2022,02,Anne Arundel,6113,Monarch Global Academy PCS Laurel Campus,Elementary,*,*,43.7,225,17.1,88,*,*,6.8,35,*,*,*,*,*,*,<= 5.0,*,17.5,90,<= 5.0,*,515,20220924
2022,02,Anne Arundel,6113,Monarch Global Academy PCS Laurel Campus,Middle,5.7,16,51.3,143,12.2,34,*,*,6.8,19,*,*,*,*,*,*,*,*,16.5,46,8.2,23,279,20220924
2022,02,Anne Arundel,6113,Monarch Global Academy PCS Laurel Campus,All,<= 5.0,*,46.3,368,15.4,122,*,*,6.8,54,*,*,*,*,*,*,<= 5.0,*,17.1,136,5.2,41,794,20220924
2022,02,Anne Arundel,6123,Monarch Academy Annapolis ES,Elementary,<= 5.0,*,56.0,394,13.4,94,*,*,8.7,61,7.7,54,*,*,*,*,8.7,61,35.5,250,<= 5.0,*,704,20220924
2022,02,Anne Arundel,6223,Chesapeake Science Point,Middle,10.9,25,22.3,51,*,*,*,*,*,*,*,*,*,*,*,*,12.2,28,8.7,20,27.5,63,229,20220924
2022,02,Anne Arundel,6223,Chesapeake Science Point,High,8.6,22,26.2,67,*,*,*,*,<= 5.0,*,*,*,*,*,*,*,11.7,30,9.4,24,5.9,15,256,20220924
2022,02,Anne Arundel,6223,Chesapeake Science Point,All,9.7,47,24.3,118,*,*,*,*,<= 5.0,*,*,*,*,*,*,*,12.0,58,9.1,44,16.1,78,485,20220924
2022,02,Anne Arundel,6233,Monarch Academy,Elementary,6.3,27,30.5,131,*,*,*,*,9.8,42,*,*,*,*,*,*,8.4,36,17.5,75,<= 5.0,*,429,20220924
2022,02,Anne Arundel,6233,Monarch Academy,Middle,8.6,20,31.9,74,*,*,*,*,12.5,29,*,*,*,*,*,*,11.2,26,17.2,40,11.2,26,232,20220924
2022,02,Anne Arundel,6233,Monarch Academy,All,7.1,47,31.0,205,<= 5.0,*,*,*,10.7,71,*,*,*,*,*,*,9.4,62,17.4,115,7.0,46,661,20220924
2022,02,Anne Arundel,A,All Anne Arundel Schools,Elementary,<= 5.0,*,37.2,14645,11.9,4686,*,*,11.4,4481,26.0,10237,<= 5.0,*,*,*,10.1,3976,20.4,8040,<= 5.0,*,39384,20220924
2022,02,Anne Arundel,A,All Anne Arundel Schools,Middle,7.6,1467,38.3,7436,7.4,1445,*,*,10.7,2074,*,*,<= 5.0,*,*,*,9.0,1750,18.6,3607,12.3,2387,19401,20220924
2022,02,Anne Arundel,A,All Anne Arundel Schools,High,9.2,2278,34.5,8545,6.7,1668,*,*,9.8,2427,*,*,<= 5.0,*,*,*,8.3,2049,15.6,3866,<= 5.0,*,24797,20220924
2022,02,Anne Arundel,A,All Anne Arundel Schools,All,6.1,5117,36.6,30626,9.3,7799,*,*,10.7,8982,12.2,10237,<= 5.0,*,<= 5.0,*,9.3,7775,18.6,15513,6.0,5030,83582,20220924
2022,03,Baltimore County,0051,Northwest EDLP at Milford Mill Academy,High,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,20220924
2022,03,Baltimore County,0052,Southwest EDLP at Woodlawn High School,High,*,*,62.5,10,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,16,20220924
2022,03,Baltimore County,0053,Northeast EDLP at Parkville High School,High,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,20220924
2022,03,Baltimore County,0055,Southeast EDLP at Dundalk High School,High,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,20220924
2022,03,Baltimore County,0056,Central EDLP at Loch Raven High School,Elementary,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,20220924
2022,03,Baltimore County,0056,Central EDLP at Loch Raven High School,All,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,20220924
2022,03,Baltimore County,0057,Home Assignments-Elementary,Elementary,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,20220924
2022,03,Baltimore County,0057,Home Assignments-Elementary,All,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,20220924
2022,03,Baltimore County,0058,Home Assignments-Secondary,Middle,*,*,74.2,23,*,*,*,*,*,*,*,*,*,*,*,*,*,*,61.3,19,*,*,31,20220924
2022,03,Baltimore County,0058,Home Assignments-Secondary,High,15.4,12,69.2,54,*,*,*,*,*,*,*,*,*,*,*,*,*,*,57.7,45,*,*,78,20220924
2022,03,Baltimore County,0058,Home Assignments-Secondary,All,15.6,17,70.6,77,*,*,*,*,*,*,*,*,*,*,*,*,*,*,58.7,64,10.1,11,109,20220924
2022,03,Baltimore County,0062,Campfield Early Childhood Center,Elementary,*,*,44.7,178,<= 5.0,*,*,*,31.2,124,>= 95.0,*,*,*,*,*,*,*,43.5,173,*,*,398,20220924
2022,03,Baltimore County,0062,Campfield Early Childhood Center,All,*,*,44.7,178,<= 5.0,*,*,*,31.2,124,>= 95.0,*,*,*,*,*,*,*,43.5,173,*,*,398,20220924
2022,03,Baltimore County,0069,Catonsville Center for Alternative Studies,High,23.4,15,82.8,53,*,*,*,*,26.6,17,*,*,*,*,*,*,*,*,70.3,45,*,*,64,20220924
2022,03,Baltimore County,0070,Meadowood Education Center,Middle,*,*,88.9,32,*,*,*,*,38.9,14,*,*,*,*,*,*,*,*,66.7,24,*,*,36,20220924
2022,03,Baltimore County,0072,Rosedale Center,Middle,*,*,87.8,36,*,*,*,*,34.1,14,*,*,*,*,*,*,*,*,78.0,32,*,*,41,20220924
2022,03,Baltimore County,0072,Rosedale Center,High,*,*,81.8,36,*,*,*,*,40.9,18,*,*,*,*,*,*,*,*,59.1,26,*,*,44,20220924
2022,03,Baltimore County,0072,Rosedale Center,All,14.1,12,84.7,72,*,*,*,*,37.6,32,*,*,*,*,*,*,*,*,68.2,58,*,*,85,20220924
2022,03,Baltimore County,0075,Crossroads Center,Middle,18.6,11,79.7,47,*,*,*,*,*,*,*,*,*,*,*,*,*,*,54.2,32,40.7,24,59,20220924
2022,03,Baltimore County,0075,Crossroads Center,High,27.9,24,69.8,60,*,*,*,*,11.6,10,*,*,*,*,*,*,*,*,50.0,43,*,*,86,20220924
2022,03,Baltimore County,0075,Crossroads Center,All,24.1,35,73.8,107,*,*,*,*,13.1,19,*,*,*,*,*,*,*,*,51.7,75,17.9,26,145,20220924
2022,03,Baltimore County,0077,BCDC Educational Center,High,*,*,30.0,12,*,*,*,*,27.5,11,*,*,*,*,*,*,*,*,*,*,*,*,40,20220924
2022,03,Baltimore County,0101,Catonsville Elementary,Elementary,<= 5.0,*,45.1,306,15.2,103,*,*,16.5,112,*,*,*,*,*,*,*,*,35.3,239,19.0,129,678,20220924
2022,03,Baltimore County,0102,Westchester Elementary,Elementary,<= 5.0,*,22.0,149,13.1,89,*,*,11.4,77,*,*,*,*,*,*,*,*,13.4,91,6.8,46,678,20220924
2022,03,Baltimore County,0103,Westowne Elementary,Elementary,<= 5.0,*,51.5,352,11.6,79,*,*,22.3,152,*,*,<= 5.0,*,*,*,*,*,40.4,276,<= 5.0,*,683,20220924
2022,03,Baltimore County,0104,Edmondson Heights Elementary,Elementary,<= 5.0,*,67.6,371,11.7,64,*,*,17.5,96,>= 95.0,*,<= 5.0,*,*,*,*,*,53.0,291,6.0,33,549,20220924
2022,03,Baltimore County,0105,Johnnycake Elementary,Elementary,<= 5.0,*,70.5,373,24.4,129,*,*,8.9,47,>= 95.0,*,<= 5.0,*,*,*,*,*,49.0,259,<= 5.0,*,529,20220924
2022,03,Baltimore County,0111,Maiden Choice School,Elementary,*,*,49.2,32,*,*,*,*,87.7,57,*,*,*,*,*,*,*,*,41.5,27,*,*,65,20220924
2022,03,Baltimore County,0111,Maiden Choice School,Middle,*,*,80.8,21,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,50.0,13,*,*,26,20220924
2022,03,Baltimore County,0111,Maiden Choice School,High,*,*,74.3,26,*,*,*,*,>= 95.0,*,*,*,*,*,*,*,*,*,57.1,20,*,*,35,20220924
2022,03,Baltimore County,0111,Maiden Choice School,All,*,*,62.7,79,*,*,*,*,93.7,118,*,*,*,*,*,*,*,*,47.6,60,*,*,126,20220924
2022,03,Baltimore County,0112,Dogwood Elementary,Elementary,*,*,72.8,380,10.0,52,*,*,10.3,54,>= 95.0,*,*,*,*,*,*,*,57.9,302,6.7,35,522,20220924
2022,03,Baltimore County,0113,Chadwick Elementary,Elementary,<= 5.0,*,64.9,410,24.8,157,*,*,13.0,82,>= 95.0,*,*,*,*,*,*,*,43.2,273,6.3,40,632,20220924
2022,03,Baltimore County,0115,Hillcrest Elementary,Elementary,<= 5.0,*,28.8,196,15.7,107,*,*,<= 5.0,*,*,*,<= 5.0,*,*,*,*,*,17.8,121,7.3,50,681,20220924
2022,03,Baltimore County,0116,Woodbridge Elementary,Elementary,*,*,54.5,248,31.4,143,*,*,9.2,42,*,*,*,*,*,*,*,*,31.4,143,6.6,30,455,20220924
2022,03,Baltimore County,0151,Catonsville Middle,Middle,11.3,84,34.3,254,<= 5.0,*,*,*,11.9,88,*,*,*,*,*,*,*,*,19.2,142,63.6,471,741,20220924
2022,03,Baltimore County,0155,Southwest Academy,Middle,<= 5.0,*,71.1,563,<= 5.0,*,*,*,14.1,112,*,*,*,*,*,*,*,*,41.3,327,30.4,241,792,20220924
2022,03,Baltimore County,0172,Woodlawn High,High,5.1,89,70.0,1225,12.3,216,*,*,15.3,267,*,*,<= 5.0,*,<= 5.0,*,*,*,44.2,774,26.5,463,1750,20220924
2022,03,Baltimore County,0174,Catonsville High,High,12.0,214,37.3,668,<= 5.0,*,*,*,9.4,169,*,*,<= 5.0,*,*,*,*,*,20.6,368,52.9,947,1790,20220924
2022,03,Baltimore County,0175,Western School of Technology,High,7.9,74,39.1,365,*,*,*,*,<= 5.0,*,*,*,*,*,*,*,*,*,15.0,140,54.8,512,934,20220924
2022,03,Baltimore County,0202,Randallstown Elementary,Elementary,<= 5.0,*,63.7,218,7.0,24,*,*,11.4,39,>= 95.0,*,*,*,*,*,*,*,45.6,156,8.5,29,342,20220924
2022,03,Baltimore County,0204,Featherbed Lane Elementary,Elementary,*,*,71.5,407,15.8,90,*,*,12.5,71,>= 95.0,*,<= 5.0,*,<= 5.0,*,*,*,55.2,314,8.3,47,569,20220924
2022,03,Baltimore County,0205,Woodmoor Elementary,Elementary,<= 5.0,*,66.2,369,7.2,40,*,*,10.1,56,>= 95.0,*,<= 5.0,*,*,*,*,*,46.3,258,<= 5.0,*,557,20220924
2022,03,Baltimore County,0206,Scotts Branch Elementary,Elementary,<= 5.0,*,71.5,342,10.7,51,*,*,10.7,51,>= 95.0,*,*,*,*,*,*,*,47.1,225,8.4,40,478,20220924
2022,03,Baltimore County,0207,Church Lane Elementary,Elementary,*,*,66.9,218,6.1,20,*,*,10.7,35,>= 95.0,*,*,*,*,*,*,*,44.8,146,8.3,27,326,20220924
2022,03,Baltimore County,0209,Hebbville Elementary,Elementary,*,*,60.3,287,11.8,56,*,*,19.7,94,>= 95.0,*,*,*,*,*,*,*,42.2,201,<= 5.0,*,476,20220924
2022,03,Baltimore County,0210,Powhatan Elementary,Elementary,*,*,65.0,158,<= 5.0,*,*,*,16.0,39,>= 95.0,*,*,*,*,*,*,*,49.8,121,*,*,243,20220924
2022,03,Baltimore County,0211,Winfield Elementary,Elementary,*,*,70.5,322,9.4,43,*,*,12.5,57,>= 95.0,*,*,*,*,*,*,*,48.6,222,7.4,34,457,20220924
2022,03,Baltimore County,0213,Winand Elementary,Elementary,<= 5.0,*,59.0,258,<= 5.0,*,*,*,18.5,81,*,*,*,*,*,*,*,*,45.8,200,16.7,73,437,20220924
2022,03,Baltimore County,0214,Hernwood Elementary,Elementary,*,*,63.3,216,<= 5.0,*,*,*,23.2,79,>= 95.0,*,*,*,*,*,*,*,46.9,160,13.8,47,341,20220924
2022,03,Baltimore County,0216,Deer Park Elementary,Elementary,<= 5.0,*,61.6,270,<= 5.0,*,*,*,7.3,32,>= 95.0,*,*,*,*,*,*,*,44.7,196,6.4,28,438,20220924
2022,03,Baltimore County,0217,New Town Elementary,Elementary,<= 5.0,*,52.4,433,<= 5.0,*,*,*,10.5,87,*,*,*,*,*,*,*,*,38.6,319,<= 5.0,*,827,20220924
2022,03,Baltimore County,0219,Watershed Public Charter,Elementary,*,*,35.3,89,*,*,*,*,9.1,23,*,*,*,*,*,*,*,*,25.0,63,*,*,252,20220924
2022,03,Baltimore County,0252,Northwest Academy of Health Sciences,Middle,<= 5.0,*,70.2,534,<= 5.0,*,*,*,15.2,116,*,*,*,*,*,*,*,*,43.9,334,28.1,214,761,20220924
2022,03,Baltimore County,0253,Woodlawn Middle,Middle,<= 5.0,*,78.1,521,<= 5.0,*,*,*,17.1,114,>= 95.0,*,<= 5.0,*,*,*,*,*,50.1,334,25.5,170,667,20220924
2022,03,Baltimore County,0254,Deer Park Middle Magnet School,Middle,5.3,79,63.0,938,<= 5.0,*,*,*,12.6,188,*,*,*,*,*,*,*,*,39.3,585,35.8,534,1490,20220924
2022,03,Baltimore County,0256,Windsor Mill Middle,Middle,6.7,46,67.7,466,<= 5.0,*,*,*,14.7,101,*,*,<= 5.0,*,*,*,*,*,41.7,287,22.1,152,688,20220924
2022,03,Baltimore County,0271,Milford Mill Academy,High,6.6,87,62.9,824,<= 5.0,*,*,*,15.7,206,*,*,<= 5.0,*,<= 5.0,*,*,*,38.2,501,35.2,461,1311,20220924
2022,03,Baltimore County,0272,Randallstown High,High,5.9,66,59.9,675,<= 5.0,*,*,*,12.6,142,*,*,<= 5.0,*,<= 5.0,*,*,*,35.9,405,29.3,330,1127,20220924
2022,03,Baltimore County,0303,Bedford Elementary,Elementary,*,*,69.7,207,8.1,24,*,*,13.1,39,>= 95.0,*,<= 5.0,*,*,*,*,*,44.4,132,16.8,50,297,20220924
2022,03,Baltimore County,0304,Wellwood International School,Elementary,<= 5.0,*,54.4,257,14.8,70,*,*,12.3,58,*,*,*,*,*,*,*,*,41.3,195,7.2,34,472,20220924
2022,03,Baltimore County,0307,Milbrook Elementary,Elementary,*,*,71.5,248,23.6,82,*,*,12.4,43,>= 95.0,*,<= 5.0,*,*,*,*,*,43.5,151,6.3,22,347,20220924
2022,03,Baltimore County,0308,Fort Garrison Elementary,Elementary,<= 5.0,*,13.3,39,*,*,*,*,23.9,70,*,*,*,*,*,*,*,*,8.9,26,10.2,30,293,20220924
2022,03,Baltimore County,0310,Summit Park Elementary,Elementary,<= 5.0,*,23.7,78,12.5,41,*,*,22.5,74,*,*,*,*,*,*,*,*,20.1,66,16.7,55,329,20220924
2022,03,Baltimore County,0311,Woodholme Elementary,Elementary,<= 5.0,*,62.8,426,19.8,134,*,*,12.2,83,>= 95.0,*,<= 5.0,*,*,*,*,*,39.8,270,18.0,122,678,20220924
2022,03,Baltimore County,0352,Pikesville Middle,Middle,<= 5.0,*,61.6,588,<= 5.0,*,*,*,16.5,158,*,*,*,*,*,*,*,*,37.7,360,45.0,430,955,20220924
2022,03,Baltimore County,0353,Sudbrook Magnet Middle,Middle,5.5,53,52.5,510,32.4,315,*,*,9.7,94,*,*,<= 5.0,*,*,*,*,*,23.0,223,44.8,435,971,20220924
2022,03,Baltimore County,0371,Pikesville High,High,8.0,72,42.4,383,<= 5.0,*,*,*,11.4,103,*,*,<= 5.0,*,*,*,*,*,27.9,252,60.2,544,904,20220924
2022,03,Baltimore County,0402,Owings Mills Elementary,Elementary,<= 5.0,*,62.2,468,24.3,183,*,*,9.7,73,>= 95.0,*,<= 5.0,*,*,*,*,*,40.5,305,8.1,61,753,20220924
2022,03,Baltimore County,0403,Franklin Elementary,Elementary,<= 5.0,*,30.2,124,9.7,40,*,*,14.6,60,*,*,*,*,*,*,*,*,21.4,88,8.3,34,411,20220924
2022,03,Baltimore County,0404,Chatsworth School,Elementary,*,*,32.9,101,<= 5.0,*,*,*,26.1,80,*,*,*,*,*,*,*,*,21.5,66,10.4,32,307,20220924
2022,03,Baltimore County,0405,Timber Grove Elementary,Elementary,<= 5.0,*,62.9,347,19.9,110,*,*,13.2,73,>= 95.0,*,*,*,*,*,*,*,41.3,228,7.4,41,552,20220924
2022,03,Baltimore County,0406,Reisterstown Elementary,Elementary,<= 5.0,*,58.1,302,25.8,134,*,*,15.0,78,>= 95.0,*,<= 5.0,*,*,*,*,*,35.4,184,6.9,36,520,20220924
2022,03,Baltimore County,0407,Glyndon Elementary,Elementary,<= 5.0,*,59.4,317,13.9,74,*,*,14.4,77,>= 95.0,*,*,*,*,*,*,*,40.6,217,18.2,97,534,20220924
2022,03,Baltimore County,0408,Cedarmere Elementary,Elementary,*,*,48.0,269,23.8,133,*,*,13.9,78,*,*,*,*,*,*,*,*,27.5,154,6.8,38,560,20220924
2022,03,Baltimore County,0410,Lyons Mill Elementary,Elementary,<= 5.0,*,46.2,310,5.1,34,*,*,10.4,70,*,*,*,*,*,*,*,*,35.3,237,11.2,75,671,20220924
2022,03,Baltimore County,0451,Franklin Middle,Middle,5.5,65,58.6,688,<= 5.0,*,*,*,14.3,168,*,*,<= 5.0,*,*,*,*,*,35.1,412,43.6,512,1175,20220924
2022,03,Baltimore County,0452,Owings Mills High,High,<= 5.0,*,60.8,726,37.8,451,*,*,11.6,138,*,*,7.5,90,*,*,*,*,33.5,400,23.3,278,1194,20220924
2022,03,Baltimore County,0472,Franklin High,High,10.2,146,45.6,654,<= 5.0,*,*,*,10.3,148,*,*,<= 5.0,*,*,*,*,*,25.8,370,44.9,644,1434,20220924
2022,03,Baltimore County,0473,New Town High,High,5.1,68,56.8,751,<= 5.0,*,*,*,15.6,207,*,*,<= 5.0,*,*,*,*,*,35.8,473,35.1,464,1323,20220924
2022,03,Baltimore County,0501,Fifth District Elementary,Elementary,7.2,21,13.1,38,*,*,*,*,11.4,33,*,*,*,*,*,*,*,*,10.3,30,9.0,26,290,20220924
2022,03,Baltimore County,0601,Prettyboy Elementary,Elementary,5.2,21,7.4,30,*,*,*,*,13.3,54,*,*,*,*,*,*,*,*,5.4,22,8.4,34,405,20220924
2022,03,Baltimore County,0701,Seventh District Elementary,Elementary,<= 5.0,*,8.7,29,*,*,*,*,18.3,61,*,*,*,*,*,*,*,*,6.9,23,15.9,53,334,20220924
2022,03,Baltimore County,0772,Hereford High,High,15.3,194,6.9,88,*,*,*,*,8.0,102,*,*,*,*,*,*,*,*,<= 5.0,*,69.0,878,1272,20220924
2022,03,Baltimore County,0801,Sparks Elementary,Elementary,5.2,25,7.3,35,<= 5.0,*,*,*,9.4,45,*,*,*,*,*,*,*,*,<= 5.0,*,10.4,50,481,20220924
2022,03,Baltimore County,0803,Lutherville Laboratory,Elementary,<= 5.0,*,26.8,94,6.6,23,*,*,16.8,59,*,*,*,*,*,*,*,*,19.1,67,14.0,49,351,20220924
2022,03,Baltimore County,0805,Timonium Elementary,Elementary,6.8,31,9.3,42,6.2,28,*,*,13.9,63,*,*,*,*,*,*,*,*,5.7,26,9.5,43,453,20220924
2022,03,Baltimore County,0808,Pot Spring Elementary,Elementary,5.1,22,41.9,182,18.2,79,*,*,10.8,47,*,*,*,*,*,*,*,*,26.7,116,22.4,97,434,20220924
2022,03,Baltimore County,0809,Riderwood Elementary,Elementary,5.2,20,8.8,34,*,*,*,*,13.0,50,*,*,*,*,*,*,*,*,<= 5.0,*,13.0,50,386,20220924
2022,03,Baltimore County,0810,Padonia International Elementary,Elementary,*,*,60.3,339,40.9,230,*,*,23.0,129,>= 95.0,*,<= 5.0,*,*,*,*,*,33.8,190,6.6,37,562,20220924
2022,03,Baltimore County,0811,Pinewood Elementary,Elementary,<= 5.0,*,9.9,56,6.0,34,*,*,12.5,71,*,*,*,*,*,*,*,*,6.4,36,14.3,81,566,20220924
2022,03,Baltimore County,0813,Warren Elementary,Elementary,<= 5.0,*,48.1,189,16.3,64,*,*,9.2,36,*,*,<= 5.0,*,*,*,*,*,34.1,134,23.2,91,393,20220924
2022,03,Baltimore County,0814,Mays Chapel Elementary,Elementary,<= 5.0,*,26.8,164,14.8,91,*,*,9.6,59,*,*,*,*,*,*,*,*,14.8,91,11.7,72,613,20220924
2022,03,Baltimore County,0852,Ridgely Middle,Middle,11.8,125,16.9,179,<= 5.0,*,*,*,10.0,106,*,*,*,*,<= 5.0,*,*,*,9.3,98,64.9,686,1057,20220924
2022,03,Baltimore County,0853,Cockeysville Middle,Middle,8.2,68,43.0,358,<= 5.0,*,*,*,16.3,136,*,*,*,*,*,*,*,*,24.1,201,59.4,495,833,20220924
2022,03,Baltimore County,0855,Hereford Middle,Middle,9.8,90,9.7,89,*,*,*,*,9.6,88,*,*,*,*,*,*,*,*,6.0,55,59.3,542,914,20220924
2022,03,Baltimore County,0872,Dulaney High,High,13.2,245,26.1,485,<= 5.0,*,*,*,8.0,149,*,*,<= 5.0,*,*,*,*,*,13.7,255,56.5,1050,1858,20220924
2022,03,Baltimore County,0903,Baltimore County Home & Hospital,Elementary,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,20220924
2022,03,Baltimore County,0903,Baltimore County Home & Hospital,High,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,20220924
2022,03,Baltimore County,0903,Baltimore County Home & Hospital,All,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,20220924
2022,03,Baltimore County,0905,Stoneleigh Elementary,Elementary,5.1,33,13.8,90,9.7,63,*,*,10.3,67,*,*,<= 5.0,*,*,*,*,*,7.2,47,10.9,71,651,20220924
2022,03,Baltimore County,0907,Rodgers Forge Elementary,Elementary,5.3,21,8.0,32,<= 5.0,*,*,*,12.3,49,*,*,*,*,*,*,*,*,5.3,21,29.3,117,399,20220924
2022,03,Baltimore County,0908,Villa Cresta Elementary,Elementary,<= 5.0,*,44.1,282,7.7,49,*,*,16.4,105,*,*,*,*,*,*,*,*,33.2,212,16.7,107,639,20220924
2022,03,Baltimore County,0909,Pleasant Plains Elementary,Elementary,<= 5.0,*,65.2,364,20.3,113,*,*,13.3,74,>= 95.0,*,<= 5.0,*,*,*,*,*,46.4,259,7.9,44,558,20220924
2022,03,Baltimore County,0910,Oakleigh Elementary,Elementary,*,*,67.3,333,13.7,68,*,*,19.6,97,>= 95.0,*,<= 5.0,*,*,*,*,*,52.1,258,<= 5.0,*,495,20220924
2022,03,Baltimore County,0911,Hampton Elementary,Elementary,<= 5.0,*,32.1,225,6.8,48,*,*,11.0,77,*,*,<= 5.0,*,*,*,*,*,25.7,180,5.3,37,701,20220924
2022,03,Baltimore County,0912,Halstead Academy,Elementary,<= 5.0,*,78.1,403,7.4,38,*,*,10.7,55,>= 95.0,*,<= 5.0,*,*,*,*,*,61.0,315,<= 5.0,*,516,20220924
2022,03,Baltimore County,0915,Harford Hills Elementary,Elementary,*,*,49.9,196,7.1,28,*,*,12.0,47,*,*,*,*,*,*,*,*,37.9,149,6.1,24,393,20220924
2022,03,Baltimore County,0916,Cromwell Valley Elementary Regional Magnet,Elementary,6.9,26,31.0,117,5.6,21,*,*,12.7,48,*,*,*,*,*,*,*,*,20.4,77,13.8,52,378,20220924
2022,03,Baltimore County,0921,Pine Grove Elementary,Elementary,<= 5.0,*,35.6,198,<= 5.0,*,*,*,13.3,74,*,*,*,*,*,*,*,*,23.4,130,6.7,37,556,20220924
