FIPSCode,LocationType,Location,ParentCounty,TimeFrame,DataFormat,Data
06626220,School District,Mountain View Elementary,San Bernardino County,2011,Percent,10.4
06626220,School District,Mountain View Elementary,San Bernardino County,2012,Number,316
06626220,School District,Mountain View Elementary,San Bernardino County,2012,Percent,11.3
06626220,School District,Mountain View Elementary,San Bernardino County,2013,Number,315
06626220,School District,Mountain View Elementary,San Bernardino County,2013,Percent,11.5
06626220,School District,Mountain View Elementary,San Bernardino County,2014,Number,293
06626220,School District,Mountain View Elementary,San Bernardino County,2014,Percent,11.0
06626220,School District,Mountain View Elementary,San Bernardino County,2015,Number,298
06626220,School District,Mountain View Elementary,San Bernardino County,2015,Percent,11.4
06626220,School District,Mountain View Elementary,San Bernardino County,2016,Number,313
06626220,School District,Mountain View Elementary,San Bernardino County,2016,Percent,12.4
06626220,School District,Mountain View Elementary,San Bernardino County,2017,Number,331
06626220,School District,Mountain View Elementary,San Bernardino County,2017,Percent,12.9
06626220,School District,Mountain View Elementary,San Bernardino County,2019,Number,344
06626220,School District,Mountain View Elementary,San Bernardino County,2019,Percent,13.6
06626220,School District,Mountain View Elementary,San Bernardino County,2018,Number,335
06626220,School District,Mountain View Elementary,San Bernardino County,2018,Percent,13.1
06626340,School District,Mt. Baldy Joint Elementary,San Bernardino County,2018,Number,S
06626340,School District,Mt. Baldy Joint Elementary,San Bernardino County,2018,Percent,S
06626340,School District,Mt. Baldy Joint Elementary,San Bernardino County,2019,Number,11
06626340,School District,Mt. Baldy Joint Elementary,San Bernardino County,2019,Percent,S
06626340,School District,Mt. Baldy Joint Elementary,San Bernardino County,2017,Number,14
06626340,School District,Mt. Baldy Joint Elementary,San Bernardino County,2017,Percent,S
06626340,School District,Mt. Baldy Joint Elementary,San Bernardino County,2016,Number,17
06626340,School District,Mt. Baldy Joint Elementary,San Bernardino County,2016,Percent,S
06626340,School District,Mt. Baldy Joint Elementary,San Bernardino County,2015,Number,16
06626340,School District,Mt. Baldy Joint Elementary,San Bernardino County,2015,Percent,S
06626340,School District,Mt. Baldy Joint Elementary,San Bernardino County,2014,Number,14
06626340,School District,Mt. Baldy Joint Elementary,San Bernardino County,2014,Percent,S
06626340,School District,Mt. Baldy Joint Elementary,San Bernardino County,2013,Number,15
06626340,School District,Mt. Baldy Joint Elementary,San Bernardino County,2013,Percent,S
06626340,School District,Mt. Baldy Joint Elementary,San Bernardino County,2012,Number,14
06626340,School District,Mt. Baldy Joint Elementary,San Bernardino County,2012,Percent,S
06626340,School District,Mt. Baldy Joint Elementary,San Bernardino County,2011,Number,14
06626340,School District,Mt. Baldy Joint Elementary,San Bernardino County,2011,Percent,S
06626760,School District,Needles Unified,San Bernardino County,2011,Number,200
06626760,School District,Needles Unified,San Bernardino County,2011,Percent,19.5
06626760,School District,Needles Unified,San Bernardino County,2012,Number,177
06626760,School District,Needles Unified,San Bernardino County,2012,Percent,19.3
06626760,School District,Needles Unified,San Bernardino County,2013,Number,162
06626760,School District,Needles Unified,San Bernardino County,2013,Percent,18.8
06626760,School District,Needles Unified,San Bernardino County,2014,Number,166
06626760,School District,Needles Unified,San Bernardino County,2014,Percent,19.8
06626760,School District,Needles Unified,San Bernardino County,2015,Number,175
06626760,School District,Needles Unified,San Bernardino County,2015,Percent,21.0
06626760,School District,Needles Unified,San Bernardino County,2016,Number,185
06626760,School District,Needles Unified,San Bernardino County,2016,Percent,19.7
06626760,School District,Needles Unified,San Bernardino County,2017,Number,184
06626760,School District,Needles Unified,San Bernardino County,2017,Percent,19.3
06626760,School District,Needles Unified,San Bernardino County,2019,Number,203
06626760,School District,Needles Unified,San Bernardino County,2019,Percent,20.4
06626760,School District,Needles Unified,San Bernardino County,2018,Number,206
06626760,School District,Needles Unified,San Bernardino County,2018,Percent,21.3
06628470,School District,Ontario_Montclair,San Bernardino County,2018,Number,"2,916"
06628470,School District,Ontario_Montclair,San Bernardino County,2018,Percent,13.8
06628470,School District,Ontario_Montclair,San Bernardino County,2019,Number,"2,914"
06628470,School District,Ontario_Montclair,San Bernardino County,2019,Percent,14.1
06628470,School District,Ontario_Montclair,San Bernardino County,2017,Number,"2,707"
06628470,School District,Ontario_Montclair,San Bernardino County,2017,Percent,12.5
06628470,School District,Ontario_Montclair,San Bernardino County,2016,Number,"2,521"
06628470,School District,Ontario_Montclair,San Bernardino County,2016,Percent,11.5
06628470,School District,Ontario_Montclair,San Bernardino County,2015,Number,"2,379"
06628470,School District,Ontario_Montclair,San Bernardino County,2015,Percent,10.6
06628470,School District,Ontario_Montclair,San Bernardino County,2014,Number,"2,355"
06628470,School District,Ontario_Montclair,San Bernardino County,2014,Percent,10.3
06628470,School District,Ontario_Montclair,San Bernardino County,2013,Number,"2,393"
06628470,School District,Ontario_Montclair,San Bernardino County,2013,Percent,10.5
06628470,School District,Ontario_Montclair,San Bernardino County,2012,Number,"2,288"
06628470,School District,Ontario_Montclair,San Bernardino County,2012,Percent,10.1
06628470,School District,Ontario_Montclair,San Bernardino County,2011,Number,"2,382"
06628470,School District,Ontario_Montclair,San Bernardino County,2011,Percent,10.5
06628950,School District,Oro Grande,San Bernardino County,2011,Number,47
06628950,School District,Oro Grande,San Bernardino County,2011,Percent,1.6
06628950,School District,Oro Grande,San Bernardino County,2012,Number,24
06628950,School District,Oro Grande,San Bernardino County,2012,Percent,0.7
06628950,School District,Oro Grande,San Bernardino County,2013,Number,13
06628950,School District,Oro Grande,San Bernardino County,2013,Percent,S
06628950,School District,Oro Grande,San Bernardino County,2014,Number,S
06628950,School District,Oro Grande,San Bernardino County,2014,Percent,S
06628950,School District,Oro Grande,San Bernardino County,2015,Number,S
06628950,School District,Oro Grande,San Bernardino County,2015,Percent,S
06628950,School District,Oro Grande,San Bernardino County,2016,Number,10
06628950,School District,Oro Grande,San Bernardino County,2016,Percent,S
06628950,School District,Oro Grande,San Bernardino County,2017,Number,15
06628950,School District,Oro Grande,San Bernardino County,2017,Percent,S
06628950,School District,Oro Grande,San Bernardino County,2019,Number,10
06628950,School District,Oro Grande,San Bernardino County,2019,Percent,S
06628950,School District,Oro Grande,San Bernardino County,2018,Number,14
06628950,School District,Oro Grande,San Bernardino County,2018,Percent,S
06632070,School District,Redlands Unified,San Bernardino County,2018,Number,"2,705"
06632070,School District,Redlands Unified,San Bernardino County,2018,Percent,12.7
06632070,School District,Redlands Unified,San Bernardino County,2019,Number,"2,775"
06632070,School District,Redlands Unified,San Bernardino County,2019,Percent,13.1
06632070,School District,Redlands Unified,San Bernardino County,2017,Number,"2,800"
06632070,School District,Redlands Unified,San Bernardino County,2017,Percent,13.1
06632070,School District,Redlands Unified,San Bernardino County,2016,Number,"2,816"
06632070,School District,Redlands Unified,San Bernardino County,2016,Percent,13.2
06632070,School District,Redlands Unified,San Bernardino County,2015,Number,"2,838"
06632070,School District,Redlands Unified,San Bernardino County,2015,Percent,13.3
06632070,School District,Redlands Unified,San Bernardino County,2014,Number,"2,814"
06632070,School District,Redlands Unified,San Bernardino County,2014,Percent,13.3
06632070,School District,Redlands Unified,San Bernardino County,2013,Number,"2,722"
06632070,School District,Redlands Unified,San Bernardino County,2013,Percent,12.7
06632070,School District,Redlands Unified,San Bernardino County,2012,Number,"2,632"
06632070,School District,Redlands Unified,San Bernardino County,2012,Percent,12.3
06632070,School District,Redlands Unified,San Bernardino County,2011,Number,"2,601"
06632070,School District,Redlands Unified,San Bernardino County,2011,Percent,12.2
06632370,School District,Rialto Unified,San Bernardino County,2011,Number,"2,381"
06632370,School District,Rialto Unified,San Bernardino County,2011,Percent,8.8
06632370,School District,Rialto Unified,San Bernardino County,2012,Number,"2,500"
06632370,School District,Rialto Unified,San Bernardino County,2012,Percent,9.3
06632370,School District,Rialto Unified,San Bernardino County,2013,Number,"2,701"
06632370,School District,Rialto Unified,San Bernardino County,2013,Percent,10.2
06632370,School District,Rialto Unified,San Bernardino County,2014,Number,"2,762"
06632370,School District,Rialto Unified,San Bernardino County,2014,Percent,10.4
06632370,School District,Rialto Unified,San Bernardino County,2015,Number,"2,951"
06632370,School District,Rialto Unified,San Bernardino County,2015,Percent,11.3
06632370,School District,Rialto Unified,San Bernardino County,2016,Number,"3,111"
06632370,School District,Rialto Unified,San Bernardino County,2016,Percent,12.0
06632370,School District,Rialto Unified,San Bernardino County,2017,Number,"3,262"
06632370,School District,Rialto Unified,San Bernardino County,2017,Percent,12.7
06632370,School District,Rialto Unified,San Bernardino County,2018,Number,"3,225"
06632370,School District,Rialto Unified,San Bernardino County,2018,Percent,12.7
06632370,School District,Rialto Unified,San Bernardino County,2019,Number,"3,176"
06632370,School District,Rialto Unified,San Bernardino County,2019,Percent,12.7
06632610,School District,Rim of The World Unified,San Bernardino County,2019,Number,422
06632610,School District,Rim of The World Unified,San Bernardino County,2019,Percent,13.0
